term,coef,std_err,t_stat,p_value,significance
const,0.030579328365239643,0.0299026091254097,1.0226307756955864,0.31555823877086786,
DIVP,2.3529278361384054,1.3793946151021164,1.7057684656571017,0.0995312193514853,*
DIVM,-1.4023679591902016,1.0439643607542923,-1.3433101855861755,0.1903542191687482,
INF,0.00015180770652114162,0.0037577485574981813,0.04039858021320392,0.9680726152493012,
EXR,-0.0035430066885637655,0.0018001788927188543,-1.968141445771912,0.059399409530870195,*
log(FDI),0.1172765018675469,0.05347870702070589,2.1929569430715627,0.037104266223010565,**
SHOCK,-0.010492340912318921,0.08629598760380036,-0.12158550129226231,0.9041276933192279,
